hotel,is_canceled,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,is_repeated_customer,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,required_car_parking_spaces,totalno_of_special_requests,booking_year,booking_month,booking_day,booking_day_of_week,arrival_year,arrival_month,arrival_day,arrival_day_of_week
0,1,1,1,2,0,3,76,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,3,23,0,2020,8,21,4
0,1,1,2,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,2,23,6,2020,8,21,4
0,1,1,3,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,2,15,5,2020,8,21,4
0,1,1,3,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,3,24,1,2020,8,21,4
0,1,1,3,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2020,5,15,4,2020,8,21,4
0,1,1,3,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,2,27,3,2020,8,21,4
0,1,1,3,2,0,2,76,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,3,23,0,2020,8,21,4
0,1,2,5,2,0,3,162,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,12,9,0,2020,8,21,4
0,1,2,5,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,12,13,4,2020,8,21,4
0,1,0,2,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,5,8,4,2020,8,22,5
0,1,0,2,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,7,14,1,2020,8,22,5
0,1,0,3,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,5,9,5,2020,8,22,5
0,1,0,3,2,0,3,135,5,3,0,0,0,0,0,0,0,138.0,0,2,0,1,2020,2,15,5,2020,8,22,5
0,1,0,3,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,5,9,5,2020,8,22,5
0,1,0,3,2,0,3,135,5,3,0,0,0,0,0,0,0,138.0,0,2,0,1,2020,2,15,5,2020,8,22,5
0,1,0,4,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,3,13,4,2020,8,22,5
0,1,0,1,2,0,2,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,2,28,4,2020,8,23,6
0,1,0,2,2,0,2,169,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,7,12,6,2020,8,23,6
0,1,0,2,2,0,3,31,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,6,27,5,2020,8,23,6
0,1,0,2,2,0,2,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,7,21,1,2020,8,23,6
0,1,0,2,2,0,2,169,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,8,6,3,2020,8,23,6
0,1,0,2,2,0,2,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,7,21,1,2020,8,23,6
0,1,0,2,2,0,2,135,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2020,7,3,4,2020,8,23,6
0,1,0,3,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,6,28,6,2020,8,23,6
0,1,0,2,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,7,3,4,2020,8,24,0
0,1,0,2,2,0,2,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,6,26,4,2020,8,24,0
0,1,0,2,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,7,21,1,2020,8,24,0
0,1,0,3,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,30,0,2020,8,24,0
0,1,0,3,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,9,30,0,2020,8,24,0
0,1,1,3,2,0,2,25,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,12,3,1,2020,8,24,0
0,1,1,3,2,0,2,25,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,12,3,1,2020,8,24,0
0,1,1,3,2,0,3,25,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,28,0,2020,8,24,0
0,1,1,3,2,0,2,31,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,8,11,1,2020,8,24,0
0,1,1,3,2,0,3,25,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,28,0,2020,8,24,0
0,1,0,2,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2020,7,13,0,2020,8,25,1
0,1,0,2,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2020,7,6,0,2020,8,25,1
0,1,1,2,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,2,3,0,2020,8,25,1
0,1,1,2,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,1,16,3,2020,8,25,1
0,1,1,2,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,1,16,3,2020,8,25,1
0,1,1,2,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,1,16,3,2020,8,25,1
0,1,1,2,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,11,4,0,2020,8,25,1
0,1,1,2,2,0,2,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,1,3,4,2020,8,25,1
0,1,2,2,2,0,2,135,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2020,8,10,0,2020,8,25,1
0,1,2,6,2,0,3,139,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,1,10,4,2020,8,25,1
0,1,1,1,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2020,7,29,2,2020,8,26,2
0,1,2,1,2,0,2,135,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2020,1,7,1,2020,8,26,2
0,1,2,5,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,1,12,6,2020,8,26,2
0,1,2,5,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,1,12,6,2020,8,26,2
0,1,1,0,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,5,30,5,2020,8,27,3
0,1,1,0,2,0,2,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,8,8,5,2020,8,27,3
0,1,1,0,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,7,30,3,2020,8,27,3
0,1,1,0,2,0,2,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,8,13,3,2020,8,27,3
0,1,1,0,2,0,2,169,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,8,10,0,2020,8,27,3
0,1,1,0,2,0,2,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,7,24,4,2020,8,27,3
0,1,2,1,2,0,2,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,8,17,0,2020,8,27,3
0,1,2,1,2,0,2,135,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2020,2,20,3,2020,8,27,3
0,1,1,0,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2020,8,21,4,2020,8,28,4
0,1,1,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,11,23,5,2020,8,28,4
0,1,1,2,2,0,3,169,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2019,10,28,0,2020,8,28,4
0,1,1,2,2,0,3,15,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2019,11,24,6,2020,8,28,4
0,1,1,2,2,0,3,135,6,3,0,0,0,0,0,0,0,85.0,0,2,0,0,2020,7,9,3,2020,8,28,4
0,1,1,2,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2020,7,16,3,2020,8,28,4
0,1,2,5,2,0,3,135,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2020,1,29,2,2020,8,28,4
0,1,1,5,2,0,2,85,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2020,1,19,6,2020,8,28,4
0,1,0,2,2,0,3,25,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,1,14,1,2020,8,29,5
0,1,0,2,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,2,27,3,2020,8,29,5
0,1,0,4,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,7,17,4,2020,8,29,5
0,1,0,4,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,2,1,5,2020,8,29,5
0,1,0,4,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,1,8,2,2020,8,29,5
0,1,0,4,2,0,2,15,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2020,1,19,6,2020,8,29,5
0,1,0,5,2,0,2,124,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,4,5,6,2020,8,29,5
0,1,0,3,2,0,3,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,1,23,3,2020,8,30,6
0,1,0,2,2,0,2,135,6,3,0,0,0,0,0,0,0,8.0,0,2,0,0,2020,2,5,2,2020,8,30,6
0,1,0,4,2,0,3,25,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,2,22,5,2020,8,30,6
0,1,0,4,2,0,2,135,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2020,2,5,2,2020,8,30,6
0,1,0,4,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,3,7,5,2020,8,30,6
0,1,0,1,2,0,2,34,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,6,27,5,2020,8,31,0
0,1,0,2,2,0,2,169,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,6,24,2,2020,8,31,0
0,1,0,3,2,0,2,154,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,3,29,6,2020,8,31,0
0,1,0,3,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,7,12,6,2020,8,31,0
0,1,0,3,2,0,2,154,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,3,29,6,2020,8,31,0
0,1,0,3,2,0,2,154,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,3,29,6,2020,8,31,0
0,1,0,3,2,0,2,154,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,3,29,6,2020,8,31,0
0,1,1,3,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2020,5,11,0,2020,8,31,0
0,1,1,3,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2020,1,3,4,2020,8,31,0
0,1,2,3,2,0,2,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2020,5,6,2,2020,8,31,0
0,1,2,3,2,0,2,135,6,3,0,0,0,0,0,0,0,79.0,0,2,0,0,2019,12,30,0,2020,8,31,0
0,1,2,3,2,0,2,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2019,12,14,5,2020,8,31,0
0,1,2,5,2,0,3,135,5,3,0,0,0,0,0,0,0,22.0,0,2,0,1,2020,3,28,5,2020,8,31,0
0,1,2,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2018,2,9,4,2018,7,4,2
0,1,1,3,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,1,30,1,2018,7,6,4
0,0,1,4,2,0,3,135,6,3,0,0,0,0,0,0,0,8.0,0,2,0,0,2018,1,1,0,2018,7,1,6
0,0,1,0,2,0,3,135,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2018,1,2,1,2018,7,6,4
0,1,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2018,2,9,4,2018,7,9,0
0,0,2,1,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2018,1,1,0,2018,7,25,2
0,0,0,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,6,0,2018,8,6,0
0,0,0,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,7,1,2018,8,7,1
0,0,1,0,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,8,2,2018,8,9,3
0,0,1,3,2,0,2,140,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,6,0,2018,8,6,0
0,0,1,0,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,10,4,2018,8,10,4
0,0,1,0,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,10,4,2018,8,10,4
0,0,1,0,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,10,4,2018,8,10,4
0,0,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,11,5,2018,8,11,5
0,0,0,1,2,0,3,56,4,3,0,0,0,0,0,0,0,1.0,0,2,0,0,2018,8,12,6,2018,8,12,6
0,0,0,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,12,6,2018,8,12,6
0,0,0,2,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,12,6,2018,8,12,6
0,0,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,3,10,5,2018,8,14,1
0,0,0,5,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,1,2,1,2018,8,11,5
0,0,2,2,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,8,11,5,2018,8,14,1
0,0,2,2,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,8,2,2018,8,16,3
0,0,0,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,18,5,2018,8,19,6
0,0,2,5,2,0,3,56,6,3,0,0,0,0,0,0,0,7.0,0,2,0,2,2018,2,1,3,2018,8,16,3
0,0,2,5,2,0,3,56,6,3,0,0,0,0,0,0,0,7.0,0,2,0,2,2018,2,1,3,2018,8,16,3
0,0,2,4,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2018,3,9,4,2018,8,19,6
0,0,2,0,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,23,3,2018,8,23,3
0,0,2,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,22,2,2018,8,22,2
0,0,2,5,2,0,3,133,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,3,2,4,2018,8,20,0
0,0,2,3,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,2,25,6,2018,8,23,3
0,0,0,4,2,0,2,123,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2018,3,2,4,2018,8,25,5
0,0,0,2,2,0,3,133,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,8,27,0,2018,9,1,5
0,0,0,3,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,3,2,4,2018,9,1,5
0,0,0,3,2,0,3,12,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2018,1,1,0,2018,9,1,5
0,0,0,2,2,0,3,169,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,8,10,4,2018,9,3,0
0,0,0,2,2,0,3,154,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,7,20,4,2018,9,3,0
0,0,0,4,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,2,23,4,2018,9,2,6
0,0,1,1,2,0,3,124,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,9,5,2,2018,9,5,2
0,0,1,2,2,0,3,43,5,3,0,0,0,0,0,0,0,16.0,0,2,0,0,2018,9,4,1,2018,9,4,1
0,0,1,0,2,0,3,135,4,3,0,0,0,0,0,0,0,1.0,0,2,0,0,2018,9,7,4,2018,9,7,4
0,0,0,4,2,0,3,43,5,3,0,0,0,0,0,0,0,27.0,0,2,0,0,2018,9,1,5,2018,9,9,6
0,0,1,1,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,9,12,2,2018,9,12,2
0,0,2,5,2,0,3,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,3,2,4,2018,9,8,5
0,0,1,2,2,0,3,94,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,9,14,4
0,0,0,1,2,0,3,140,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,9,18,1,2018,9,18,1
0,0,1,1,2,0,3,15,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2018,9,12,2,2018,9,19,2
0,1,1,2,2,0,2,135,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,11,1,2018,9,21,4
0,0,2,2,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,9,19,2
0,0,2,1,2,0,3,15,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,9,20,3
0,0,2,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2018,9,12,2,2018,9,20,3
0,0,1,1,2,0,2,43,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,15,5,2018,9,21,4
0,0,0,2,2,0,2,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2018,9,12,2,2018,9,22,5
0,0,0,2,2,0,2,169,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,22,5,2018,9,22,5
0,0,0,3,2,0,3,75,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,16,6,2018,9,22,5
0,0,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,9,16,6,2018,9,24,0
0,0,0,1,2,0,3,59,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,9,25,1,2018,9,26,2
0,0,1,3,2,0,2,152,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,9,24,0
0,0,2,1,2,0,3,81,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,18,1,2018,9,27,3
0,0,0,1,2,0,3,76,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,19,2,2018,9,30,6
0,0,0,1,2,0,2,34,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2018,9,30,6,2018,9,30,6
0,0,0,1,2,0,3,59,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,14,4,2018,9,30,6
0,0,0,2,2,0,2,97,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2018,9,28,4,2018,9,29,5
0,1,1,3,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,10,1,0
0,0,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,9,30,6,2018,10,1,0
0,0,0,2,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2018,9,15,5,2018,10,1,0
0,0,0,1,2,0,3,169,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,14,4,2018,10,2,1
0,0,0,3,2,0,2,12,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,26,2,2018,9,30,6
0,0,0,2,2,0,3,11,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,15,5,2018,10,2,1
0,0,1,0,2,0,2,25,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,24,0,2018,10,4,3
0,0,1,3,2,0,3,51,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2018,9,15,5,2018,10,1,0
0,0,1,3,2,0,3,59,6,3,0,0,0,0,0,0,0,89.0,0,2,0,0,2018,9,16,6,2018,10,1,0
0,0,1,2,2,0,3,76,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2018,3,10,5,2018,10,2,1
0,0,1,2,2,0,3,29,6,3,0,0,0,0,0,0,0,10.0,0,2,0,1,2018,9,15,5,2018,10,2,1
0,1,1,0,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,10,4,3,2018,10,5,4
0,0,2,2,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,9,14,4,2018,10,2,1
0,0,1,0,2,0,3,34,6,3,0,0,0,0,0,0,0,7.0,0,2,0,2,2018,9,16,6,2018,10,5,4
0,0,2,0,2,0,3,81,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,10,4,3,2018,10,4,3
0,0,1,0,2,0,3,135,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2018,9,18,1,2018,10,5,4
0,0,2,3,2,0,3,42,5,3,0,0,0,0,0,0,0,27.0,0,2,0,0,2018,9,25,1,2018,10,1,0
0,0,1,0,2,0,2,135,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,10,2,1,2018,10,5,4
0,0,2,2,2,0,2,76,6,3,0,0,0,0,0,0,0,8.0,0,2,0,1,2018,9,15,5,2018,10,3,2
0,0,2,1,2,0,3,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,10,2,1,2018,10,4,3
0,0,0,1,2,0,3,135,5,3,0,0,0,0,0,0,0,6.0,0,2,0,1,2018,9,16,6,2018,10,7,6
0,0,0,1,2,0,3,135,5,3,0,0,0,0,0,0,0,6.0,0,2,0,1,2018,9,16,6,2018,10,7,6
0,0,1,2,2,0,3,56,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2018,9,21,4,2018,10,5,4
0,0,2,2,2,0,3,123,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,10,3,2,2018,10,4,3
0,0,2,3,2,0,3,43,6,3,0,0,0,0,0,0,0,7.0,0,2,0,2,2018,1,20,5,2018,10,4,3
0,0,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,10,9,1,2018,10,9,1
0,0,0,1,2,0,3,56,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,15,5,2018,10,9,1
0,0,2,4,2,0,3,29,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2018,9,16,6,2018,10,4,3
0,0,0,4,2,0,3,56,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2018,9,19,2,2018,10,6,5
0,0,0,1,2,0,3,169,6,3,0,0,0,0,0,0,0,7.0,0,2,0,2,2018,9,17,0,2018,10,9,1
0,0,1,0,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,10,8,0,2018,10,11,3
0,0,1,2,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,10,8,0,2018,10,9,1
0,0,1,0,2,0,3,91,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,10,11,3,2018,10,11,3
0,0,1,2,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,10,8,0,2018,10,9,1
0,0,2,0,2,0,3,29,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,10,11,3,2018,10,11,3
0,0,2,2,2,0,3,169,6,3,0,0,0,0,0,0,0,9.0,0,2,0,2,2018,10,8,0,2018,10,9,1
0,0,2,1,2,0,3,51,5,3,0,0,0,0,0,0,0,83.0,0,2,0,0,2018,10,5,4,2018,10,11,3
0,0,1,2,2,0,3,29,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2018,9,10,0,2018,10,12,4
0,0,2,2,2,0,3,76,5,3,0,0,0,0,0,0,0,79.0,0,2,0,0,2018,9,16,6,2018,10,11,3
0,0,0,2,2,0,3,56,5,3,0,0,0,0,0,0,0,86.0,0,2,0,0,2018,10,13,5,2018,10,14,6
0,0,0,1,2,0,3,135,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,10,8,0,2018,10,15,0
0,0,1,3,2,0,3,43,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,10,12,4
0,0,0,2,2,0,3,56,6,3,0,0,0,0,0,0,0,7.0,0,2,0,2,2018,10,1,0,2018,10,15,0
0,0,0,4,2,0,3,135,6,3,0,0,0,0,0,0,0,11.0,0,2,0,0,2018,9,14,4,2018,10,13,5
0,0,0,2,2,0,3,135,6,3,0,0,0,0,0,0,0,15.0,0,2,0,2,2018,9,23,6,2018,10,16,1
0,0,0,2,2,0,3,59,6,3,0,0,0,0,0,0,0,15.0,0,2,0,2,2018,9,23,6,2018,10,16,1
0,0,0,2,2,0,3,135,6,3,0,0,0,0,0,0,0,15.0,0,2,0,2,2018,9,23,6,2018,10,16,1
0,0,1,0,2,0,3,34,6,3,0,0,0,0,0,0,0,9.0,0,2,0,0,2018,10,18,3,2018,10,18,3
0,0,1,0,2,0,3,135,5,3,0,0,0,0,0,0,0,27.0,0,2,0,0,2018,9,14,4,2018,10,18,3
0,0,1,0,2,0,3,135,5,3,0,0,0,0,0,0,0,27.0,0,2,0,0,2018,9,14,4,2018,10,18,3
0,0,1,1,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,10,17,2
0,0,1,1,2,0,2,51,6,3,0,0,0,0,0,0,0,15.0,0,2,0,0,2018,9,17,0,2018,10,17,2
0,0,1,1,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,10,17,2
0,0,1,1,2,0,3,51,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,10,17,2
0,0,2,1,2,0,3,76,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,30,6,2018,10,17,2
0,0,2,3,2,0,3,59,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,9,28,4,2018,10,15,0
0,0,2,1,2,0,3,135,5,3,0,0,0,0,0,0,0,22.0,0,2,0,0,2018,10,5,4,2018,10,18,3
0,0,2,2,2,0,3,154,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,9,12,2,2018,10,18,3
0,0,2,2,2,0,3,51,5,3,0,0,0,0,0,0,0,6.0,0,2,0,0,2018,10,7,6,2018,10,18,3
0,0,2,2,2,0,3,51,5,3,0,0,0,0,0,0,0,22.0,0,2,0,0,2018,10,6,5,2018,10,18,3
0,0,2,2,2,0,3,169,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,10,12,4,2018,10,18,3
0,0,1,3,2,0,3,29,6,3,0,0,0,0,0,0,0,7.0,0,2,0,1,2018,10,5,4,2018,10,19,4
0,0,0,1,2,0,2,169,6,3,0,0,0,0,0,0,0,9.0,0,2,0,1,2018,10,15,0,2018,10,22,0
0,0,0,1,2,0,2,25,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2018,10,19,4,2018,10,22,0
0,0,0,1,2,0,3,25,6,3,0,0,0,0,0,0,0,7.0,0,2,0,0,2018,10,19,4,2018,10,22,0
